date,equity,positions,cummax,drawdown
2023-01-03,300000.0,0,300000.0,0.0
2023-01-04,300000.0,0,300000.0,0.0
2023-01-05,300000.0,0,300000.0,0.0
2023-01-06,300000.0,0,300000.0,0.0
2023-01-09,300000.0,0,300000.0,0.0
2023-01-10,300000.0,0,300000.0,0.0
2023-01-11,300000.0,0,300000.0,0.0
2023-01-12,300000.0,0,300000.0,0.0
2023-01-13,300000.0,0,300000.0,0.0
2023-01-17,300000.0,0,300000.0,0.0
2023-01-18,300000.0,0,300000.0,0.0
2023-01-19,300000.0,0,300000.0,0.0
2023-01-20,300000.0,0,300000.0,0.0
2023-01-23,300000.0,0,300000.0,0.0
2023-01-24,300000.0,0,300000.0,0.0
2023-01-25,300000.0,0,300000.0,0.0
2023-01-26,300000.0,0,300000.0,0.0
2023-01-27,300000.0,0,300000.0,0.0
2023-01-30,300000.0,0,300000.0,0.0
2023-01-31,300000.0,0,300000.0,0.0
2023-02-01,300000.0,0,300000.0,0.0
2023-02-02,300000.0,0,300000.0,0.0
2023-02-03,300000.0,0,300000.0,0.0
2023-02-06,300000.0,0,300000.0,0.0
2023-02-07,300000.0,0,300000.0,0.0
2023-02-08,300000.0,0,300000.0,0.0
2023-02-09,300000.0,0,300000.0,0.0
2023-02-10,300000.0,0,300000.0,0.0
2023-02-13,300000.0,0,300000.0,0.0
2023-02-14,300000.0,0,300000.0,0.0
2023-02-15,300000.0,0,300000.0,0.0
2023-02-16,300000.0,0,300000.0,0.0
2023-02-17,300000.0,0,300000.0,0.0
2023-02-21,300000.0,0,300000.0,0.0
2023-02-22,300000.0,0,300000.0,0.0
2023-02-23,300000.0,0,300000.0,0.0
2023-02-24,300000.0,0,300000.0,0.0
2023-02-27,300000.0,0,300000.0,0.0
2023-02-28,300000.0,0,300000.0,0.0
2023-03-01,300000.0,0,300000.0,0.0
2023-03-02,300000.0,0,300000.0,0.0
2023-03-03,300000.0,0,300000.0,0.0
2023-03-06,300000.0,0,300000.0,0.0
2023-03-07,300000.0,0,300000.0,0.0
2023-03-08,300000.0,0,300000.0,0.0
2023-03-09,300000.0,0,300000.0,0.0
2023-03-10,300000.0,0,300000.0,0.0
2023-03-13,300000.0,0,300000.0,0.0
2023-03-14,300000.0,0,300000.0,0.0
2023-03-15,300000.0,0,300000.0,0.0
2023-03-16,300000.0,0,300000.0,0.0
2023-03-17,300171.09980746603,3,300171.09980746603,0.0
2023-03-20,301600.26138894534,3,301600.26138894534,0.0
2023-03-21,306027.39433404466,3,306027.39433404466,0.0
2023-03-22,311581.86686823424,3,311581.86686823424,0.0
2023-03-23,328550.7822823786,3,328550.7822823786,0.0
2023-03-24,319491.11119432,3,328550.7822823786,-2.7574644702175966
2023-03-27,312059.932028665,3,328550.7822823786,-5.0192698185512965
2023-03-28,305445.6629969912,3,328550.7822823786,-7.0324347197960115
2023-03-29,318297.0586957236,3,328550.7822823786,-3.120894589087373
2023-03-30,328249.6129475389,3,328550.7822823786,-0.09166599231556086
2023-03-31,336036.38639341114,3,336036.38639341114,0.0
2023-04-03,336170.254204654,3,336170.254204654,0.0
2023-04-04,328720.5967392097,3,336170.254204654,-2.216037074151447
2023-04-05,312397.0106240542,3,336170.254204654,-7.07178677567562
2023-04-06,316983.853129669,2,336170.254204654,-5.707346451689544
2023-04-10,328774.64288339415,3,336170.254204654,-2.199960058559365
2023-04-11,326580.24162913515,3,336170.254204654,-2.8527249081593777
2023-04-12,312711.54395106825,3,336170.254204654,-6.978223076008551
2023-04-13,320032.11160169885,3,336170.254204654,-4.800586131909985
2023-04-14,325510.44316862273,2,336170.254204654,-3.17095605655276
2023-04-17,323348.8449680384,3,336170.254204654,-3.8139630369587105
2023-04-18,324795.96651442075,3,336170.254204654,-3.383490224958695
2023-04-19,319334.0234464739,3,336170.254204654,-5.008245241094582
2023-04-20,305120.47988518456,3,336170.254204654,-9.236324133713197
2023-04-21,304974.3411056122,2,336170.254204654,-9.279795790632422
2023-04-24,303770.25592088496,2,336170.254204654,-9.63797298497581
2023-04-25,281155.25582524145,2,336170.254204654,-16.36521901962227
2023-04-26,281155.25582524145,0,336170.254204654,-16.36521901962227
2023-04-27,284323.436031421,1,336170.254204654,-15.42278578332206
2023-04-28,291743.78843441163,2,336170.254204654,-13.215466036800628
2023-05-01,307452.41247846885,2,336170.254204654,-8.542648068053724
2023-05-02,296365.462199267,2,336170.254204654,-11.840664516722715
2023-05-03,289966.43316793226,2,336170.254204654,-13.7441729179863
2023-05-04,284590.72309752955,2,336170.254204654,-15.343276349407118
2023-05-05,297169.59721783205,2,336170.254204654,-11.601459825496372
2023-05-08,303053.60309275147,2,336170.254204654,-9.85115449618031
2023-05-09,296320.8656556534,2,336170.254204654,-11.853930575529464
2023-05-10,299793.8442456165,2,336170.254204654,-10.820829476748479
2023-05-11,298969.7128010252,2,336170.254204654,-11.065982471186118
2023-05-12,296798.7342869405,1,336170.254204654,-11.711779797669102
2023-05-15,305585.10822895594,3,336170.254204654,-9.098111921906817
2023-05-16,311998.25587000523,3,336170.254204654,-7.190403681562301
2023-05-17,341835.31223564583,3,341835.31223564583,0.0
2023-05-18,395500.07024070615,3,395500.07024070615,0.0
2023-05-19,388334.5778702145,3,395500.07024070615,-1.8117550184329085
2023-05-22,393335.8119457114,3,395500.07024070615,-0.5472207106505884
2023-05-23,407641.7324153018,3,407641.7324153018,0.0
2023-05-24,406464.7932791079,2,407641.7324153018,-0.288719000682402
2023-05-25,517247.0315004813,3,517247.0315004813,0.0
2023-05-26,539435.7828646386,2,539435.7828646386,0.0
2023-05-30,563572.2456481468,2,563572.2456481468,0.0
2023-05-31,537624.7901572301,2,563572.2456481468,-4.604104565347319
2023-06-01,566550.0578595103,2,566550.0578595103,0.0
2023-06-02,568326.2769694858,2,568326.2769694858,0.0
2023-06-05,570531.9181215798,2,570531.9181215798,0.0
2023-06-06,568185.995156612,2,570531.9181215798,-0.4111817219081288
2023-06-07,556908.1603966852,2,570531.9181215798,-2.387904566277281
2023-06-08,597479.1217573177,3,597479.1217573177,0.0
2023-06-09,616096.1455823383,3,616096.1455823383,0.0
2023-06-12,636316.9182193532,2,636316.9182193532,0.0
2023-06-13,672251.2847829685,3,672251.2847829685,0.0
2023-06-14,684708.9348971532,3,684708.9348971532,0.0
2023-06-15,690918.6023753141,3,690918.6023753141,0.0
2023-06-16,695255.9559889099,3,695255.9559889099,0.0
2023-06-20,723283.9587226035,3,723283.9587226035,0.0
2023-06-21,670038.6852823129,3,723283.9587226035,-7.361600212221962
2023-06-22,680992.8857478157,2,723283.9587226035,-5.847091237786931
2023-06-23,656447.9513081489,2,723283.9587226035,-9.240631788999455
2023-06-26,608861.2621527323,2,723283.9587226035,-15.81988584012755
2023-06-27,628660.2403264237,1,723283.9587226035,-13.082513064895757
2023-06-28,645958.1050424317,3,723283.9587226035,-10.690939947947617
2023-06-29,656717.3452734397,3,723283.9587226035,-9.203385841257642
2023-06-30,664921.0535483449,3,723283.9587226035,-8.069155201137564
2023-07-03,760295.2462405909,3,760295.2462405909,0.0
2023-07-05,762890.2824719854,3,762890.2824719854,0.0
2023-07-06,756716.1813660077,3,762890.2824719854,-0.8093039389585492
2023-07-07,756180.7886371907,3,762890.2824719854,-0.8794834577069233
2023-07-10,768607.2059497472,3,768607.2059497472,0.0
2023-07-11,826965.3506018486,3,826965.3506018486,0.0
2023-07-12,835034.9483890512,2,835034.9483890512,0.0
2023-07-13,870627.8751952669,3,870627.8751952669,0.0
2023-07-14,856322.4091018174,3,870627.8751952669,-1.6431206145611905
2023-07-17,925054.1029682688,3,925054.1029682688,0.0
2023-07-18,969971.2221815115,3,969971.2221815115,0.0
2023-07-19,961372.2891669434,3,969971.2221815115,-0.8865142406213503
2023-07-20,859476.8059565355,3,969971.2221815115,-11.391514892211827
2023-07-21,816830.1320273925,2,969971.2221815115,-15.788209655302696
2023-07-24,806857.5227835111,3,969971.2221815115,-16.816344203609454
2023-07-25,822414.9224086022,3,969971.2221815115,-15.212440987790144
2023-07-26,828553.1784414812,2,969971.2221815115,-14.579612312824533
2023-07-27,833721.2641167871,2,969971.2221815115,-14.046804167889817
2023-07-28,878973.1892264676,2,969971.2221815115,-9.381518840361565
2023-07-31,861290.4717893796,2,969971.2221815115,-11.204533485818649
2023-08-01,868991.1785598078,2,969971.2221815115,-10.410622636266952
2023-08-02,820401.5869793821,2,969971.2221815115,-15.420007499370975
2023-08-03,810193.82623052,2,969971.2221815115,-16.472385190113627
2023-08-04,790601.2020467032,3,969971.2221815115,-18.49230328002892
2023-08-07,799414.5327531403,2,969971.2221815115,-17.583685528811984
2023-08-08,762553.6815873978,2,969971.2221815115,-21.383886021651417
2023-08-09,743734.0350637198,1,969971.2221815115,-23.324113328741177
2023-08-10,745187.0047810151,1,969971.2221815115,-23.174318192136255
2023-08-11,733947.5125405644,1,969971.2221815115,-24.33306310986407
2023-08-14,746420.6106675201,1,969971.2221815115,-23.047138554401172
2023-08-15,734797.1054585102,1,969971.2221815115,-24.245473612514342
2023-08-16,713798.1113356117,1,969971.2221815115,-26.410382595656216
2023-08-17,713798.1113356117,0,969971.2221815115,-26.410382595656216
2023-08-18,713798.1113356117,0,969971.2221815115,-26.410382595656216
2023-08-21,713798.1113356117,0,969971.2221815115,-26.410382595656216
2023-08-22,713798.1113356117,0,969971.2221815115,-26.410382595656216
2023-08-23,713798.1113356117,0,969971.2221815115,-26.410382595656216
2023-08-24,713798.1113356117,0,969971.2221815115,-26.410382595656216
2023-08-25,713798.1113356117,0,969971.2221815115,-26.410382595656216
2023-08-28,713798.1113356117,0,969971.2221815115,-26.410382595656216
2023-08-29,747215.207146119,1,969971.2221815115,-22.96521896128048
2023-08-30,755445.2080523368,1,969971.2221815115,-22.11674008706108
2023-08-31,757005.5342808488,1,969971.2221815115,-21.955876940523318
2023-09-01,742500.1290492972,1,969971.2221815115,-23.45132390841668
2023-09-05,743168.8963900243,1,969971.2221815115,-23.382376776230316
2023-09-06,717739.6367606724,1,969971.2221815115,-26.004027712652977
2023-09-07,702925.0412405028,2,969971.2221815115,-27.531350913732165
2023-09-08,686211.466479955,2,969971.2221815115,-29.25445097879989
2023-09-11,723425.4069012391,2,969971.2221815115,-25.417848451810677
2023-09-12,707222.2962769421,2,969971.2221815115,-27.088321786870594
2023-09-13,710684.1077471726,2,969971.2221815115,-26.731423418025724
2023-09-14,728787.591183061,2,969971.2221815115,-24.86502954757946
2023-09-15,701236.6287352573,2,969971.2221815115,-27.705419222836042
2023-09-18,676171.3039713278,2,969971.2221815115,-30.289549987824753
2023-09-19,664756.90805107,2,969971.2221815115,-31.466326747715257
2023-09-20,648691.3135500717,2,969971.2221815115,-33.12262274223621
2023-09-21,628694.7335228563,2,969971.2221815115,-35.18418700001307
2023-09-22,613559.6398275231,2,969971.2221815115,-36.744552230364285
2023-09-25,620610.3730820343,2,969971.2221815115,-36.01765094780317
2023-09-26,617420.7159095663,1,969971.2221815115,-36.346491340128864
2023-09-27,615339.9126607048,1,969971.2221815115,-36.56101350339281
2023-09-28,625949.0239345246,1,969971.2221815115,-35.467258242287286
2023-09-29,619552.7929158058,1,969971.2221815115,-36.12668306566847
2023-10-02,619552.7929158058,0,969971.2221815115,-36.12668306566847
2023-10-03,606195.3363038762,1,969971.2221815115,-37.50378130389125
2023-10-04,616735.9351891835,1,969971.2221815115,-36.4170893851763
2023-10-05,616735.9351891835,0,969971.2221815115,-36.4170893851763
2023-10-06,640956.8722443404,1,969971.2221815115,-33.92001148211409
2023-10-09,670601.1960494432,2,969971.2221815115,-30.863804954828538
2023-10-10,682888.2254639022,2,969971.2221815115,-29.59706330997593
2023-10-11,699258.1914422116,2,969971.2221815115,-27.90938788167894
2023-10-12,691385.8851238681,2,969971.2221815115,-28.720989931133385
2023-10-13,649868.5609086293,3,969971.2221815115,-33.00125343440149
2023-10-16,667408.6788342488,3,969971.2221815115,-31.192940205667657
2023-10-17,675280.4803069481,3,969971.2221815115,-30.381390203700054
2023-10-18,636785.5214805062,3,969971.2221815115,-34.35006040196273
2023-10-19,625171.7176569726,3,969971.2221815115,-35.547395287570325
2023-10-20,593186.6589984762,2,969971.2221815115,-38.84492184578722
2023-10-23,603288.6776086198,2,969971.2221815115,-37.803445729885176
2023-10-24,619778.8580426788,2,969971.2221815115,-36.10337669103557
2023-10-25,560801.210246705,2,969971.2221815115,-42.18372695785382
2023-10-26,535079.2872701022,2,969971.2221815115,-44.83555026852411
2023-10-27,535079.2872701022,0,969971.2221815115,-44.83555026852411
2023-10-30,535079.2872701022,0,969971.2221815115,-44.83555026852411
2023-10-31,535079.2872701022,0,969971.2221815115,-44.83555026852411
2023-11-01,540465.0777131481,1,969971.2221815115,-44.28029766722188
2023-11-02,593464.7835116587,1,969971.2221815115,-38.81624836488158
2023-11-03,602831.4817437859,1,969971.2221815115,-37.850580722592035
2023-11-06,607280.6440497645,1,969971.2221815115,-37.39189058785049
2023-11-07,628355.610856687,1,969971.2221815115,-35.219149136869724
2023-11-08,622501.4467934711,1,969971.2221815115,-35.822689110978395
2023-11-09,653839.0662203801,3,969971.2221815115,-32.59191084557489
2023-11-10,687551.3701341408,3,969971.2221815115,-29.116312483188413
2023-11-13,683196.5020891397,3,969971.2221815115,-29.565281271685752
2023-11-14,687975.330337744,3,969971.2221815115,-29.07260394896514
2023-11-15,677368.9110415002,3,969971.2221815115,-30.166081678375445
2023-11-16,683070.2393875207,3,969971.2221815115,-29.57829843123972
2023-11-17,695387.1093292615,3,969971.2221815115,-28.308480352097178
2023-11-20,723308.6988840762,3,969971.2221815115,-25.429880563124286
2023-11-21,687228.7074127238,3,969971.2221815115,-29.1495776681793
2023-11-22,678202.7024480839,3,969971.2221815115,-30.080121251146636
2023-11-24,671097.7865157402,3,969971.2221815115,-30.812608542508162
2023-11-27,678122.131497465,3,969971.2221815115,-30.088427781152514
2023-11-28,697163.7344564347,3,969971.2221815115,-28.125317688448497
2023-11-29,695655.0855451326,2,969971.2221815115,-28.2808531184491
2023-11-30,679550.624520898,2,969971.2221815115,-29.941156089914063
2023-12-01,677154.0780605746,3,969971.2221815115,-30.18823006546289
2023-12-04,662623.7251676449,2,969971.2221815115,-31.686249033515384
2023-12-05,669497.6458234345,2,969971.2221815115,-30.977576394720003
2023-12-06,667182.4384967528,2,969971.2221815115,-31.2162646437873
2023-12-07,720882.3599136659,3,969971.2221815115,-25.680026022589907
2023-12-08,744178.684440366,3,969971.2221815115,-23.2782718267999
2023-12-11,736219.4692488865,3,969971.2221815115,-24.098833819719538
2023-12-12,741665.6288319468,3,969971.2221815115,-23.5373574110884
2023-12-13,769145.9575091489,3,969971.2221815115,-20.704249783895342
2023-12-14,810695.9184016415,3,969971.2221815115,-16.42062157490118
2023-12-15,812778.5662594987,3,969971.2221815115,-16.20590924011941
2023-12-18,816768.7198999965,3,969971.2221815115,-15.794540990294042
2023-12-19,850339.7020033572,3,969971.2221815115,-12.333512318963159
2023-12-20,803374.7025810978,3,969971.2221815115,-17.17540848539095
2023-12-21,853004.0538026281,3,969971.2221815115,-12.058828726466613
2023-12-22,868168.0693421562,3,969971.2221815115,-10.495481774231935
2023-12-26,873645.4131086615,3,969971.2221815115,-9.930790405947157
2023-12-27,934164.9517983258,3,969971.2221815115,-3.6914775989596573
2023-12-28,907781.0983578259,3,969971.2221815115,-6.411543188241918
2023-12-29,848975.818823141,3,969971.2221815115,-12.474123004004799
2024-01-02,790421.2328238605,3,969971.2221815115,-18.510857358616732
2024-01-03,738286.198276183,3,969971.2221815115,-23.88576265018026
2024-01-04,742521.2262442195,1,969971.2221815115,-23.44914887533943
2024-01-05,753539.4399546697,2,969971.2221815115,-22.313216854008967
2024-01-08,832308.3156653425,3,969971.2221815115,-14.192473278388459
2024-01-09,833938.8457621025,3,969971.2221815115,-14.02437240493235
2024-01-10,833656.5085044745,3,969971.2221815115,-14.053480202274315
2024-01-11,832880.2866867214,2,969971.2221815115,-14.133505444261123
2024-01-12,823345.8471747204,2,969971.2221815115,-15.11646651506048
2024-01-16,906661.0530723919,2,969971.2221815115,-6.527015200175937
2024-01-17,913754.497681379,2,969971.2221815115,-5.795710554556289
2024-01-18,932803.4655143158,2,969971.2221815115,-3.831841173968404
2024-01-19,1008145.2909205579,2,1008145.2909205579,0.0
2024-01-22,976891.5801936324,2,1008145.2909205579,-3.1001196958810495
2024-01-23,980610.2908712848,2,1008145.2909205579,-2.7312531534150564
2024-01-24,1050892.1771384764,2,1050892.1771384764,0.0
2024-01-25,1064838.569924724,2,1064838.569924724,0.0
2024-01-26,1041572.4314500442,2,1064838.569924724,-2.1849451298824234
2024-01-29,1060506.6876839045,2,1064838.569924724,-0.4068111696147279
2024-01-30,1032387.5718311564,2,1064838.569924724,-3.047504007660214
2024-01-31,994808.0496140283,2,1064838.569924724,-6.576632579682606
2024-02-01,1020810.2340470116,2,1064838.569924724,-4.1347427789758715
2024-02-02,1219656.5137411037,2,1219656.5137411037,0.0
2024-02-05,1218204.7923553684,3,1219656.5137411037,-0.11902706781619966
2024-02-06,1178849.9327250947,3,1219656.5137411037,-3.345743703761417
2024-02-07,1240219.652924076,3,1240219.652924076,0.0
2024-02-08,1231386.9954964344,3,1240219.652924076,-0.7121849268245939
2024-02-09,1266185.5355735237,3,1266185.5355735237,0.0
2024-02-12,1267783.224078103,3,1267783.224078103,0.0
2024-02-13,1247370.8850603749,3,1267783.224078103,-1.6100811739776253
2024-02-14,1296216.2603241836,2,1296216.2603241836,0.0
2024-02-15,1289473.418227371,2,1296216.2603241836,-0.5201942224614721
2024-02-16,1251054.3971806492,2,1296216.2603241836,-3.4841302740824607
2024-02-20,1167017.922869478,2,1296216.2603241836,-9.967344293489516
2024-02-21,1079555.897636122,3,1296216.2603241836,-16.714831415081523
2024-02-22,1258551.484904186,2,1296216.2603241836,-2.9057477963266374
2024-02-23,1246772.3514544754,2,1296216.2603241836,-3.814479912274999
2024-02-26,1339101.05678599,2,1339101.05678599,0.0
2024-02-27,1350449.1965718209,2,1350449.1965718209,0.0
2024-02-28,1341188.372650934,2,1350449.1965718209,-0.6857587789600678
2024-02-29,1369842.3540590175,2,1369842.3540590175,0.0
2024-03-01,1420364.391264834,2,1420364.391264834,0.0
2024-03-04,1490203.25163485,3,1490203.25163485,0.0
2024-03-05,1476368.5663315,2,1490203.25163485,-0.9283757291612691
2024-03-06,1620362.9732651012,2,1620362.9732651012,0.0
2024-03-07,1693090.1626791551,2,1693090.1626791551,0.0
2024-03-08,1597511.8235370552,2,1693090.1626791551,-5.645200784278155
2024-03-11,1540959.7080126703,2,1693090.1626791551,-8.985372310341274
2024-03-12,1604661.6859764494,2,1693090.1626791551,-5.22290416966194
2024-03-13,1602410.8479579687,2,1693090.1626791551,-5.355846765874238
2024-03-14,1533248.165646422,2,1693090.1626791551,-9.440843763441299
2024-03-15,1490474.7155904095,2,1693090.1626791551,-11.967197704824288
2024-03-18,1516880.967024226,3,1693090.1626791551,-10.407549434703157
2024-03-19,1459142.1736703615,3,1693090.1626791551,-13.817810425322715
2024-03-20,1616249.9888305268,3,1693090.1626791551,-4.538457286116174
2024-03-21,1655180.1313609725,3,1693090.1626791551,-2.239102922799667
2024-03-22,1651729.616751136,3,1693090.1626791551,-2.4429027372393413
2024-03-25,1771451.7949852548,3,1771451.7949852548,0.0
2024-03-26,1673526.147289273,3,1771451.7949852548,-5.527988284705019
2024-03-27,1597991.1479162942,3,1771451.7949852548,-9.792004928387252
2024-03-28,1641485.665441815,2,1771451.7949852548,-7.336701450830138
2024-04-01,1575883.334155385,2,1771451.7949852548,-11.04001031151388
2024-04-02,1532884.9457378124,2,1771451.7949852548,-13.467306867891832
2024-04-03,1585898.2006131206,2,1771451.7949852548,-10.474662358716834
2024-04-04,1584654.059452614,2,1771451.7949852548,-10.544895213148918
2024-04-05,1574428.8076944184,2,1771451.7949852548,-11.122119599787156
2024-04-08,1638061.4260304335,3,1771451.7949852548,-7.530002754375349
2024-04-09,1542859.1339569055,3,1771451.7949852548,-12.904255237171276
2024-04-10,1593750.6272733754,2,1771451.7949852548,-10.031386019926018
2024-04-11,1667426.429972472,2,1771451.7949852548,-5.872322651243736
2024-04-12,1546784.5887195582,2,1771451.7949852548,-12.682659889571912
2024-04-15,1397291.0332175991,2,1771451.7949852548,-21.121701579848526
2024-04-16,1396213.778166289,1,1771451.7949852548,-21.18251356775357
2024-04-17,1396213.778166289,0,1771451.7949852548,-21.18251356775357
2024-04-18,1396213.778166289,0,1771451.7949852548,-21.18251356775357
2024-04-19,1396213.778166289,0,1771451.7949852548,-21.18251356775357
2024-04-22,1396213.778166289,0,1771451.7949852548,-21.18251356775357
2024-04-23,1396213.778166289,0,1771451.7949852548,-21.18251356775357
2024-04-24,1396213.778166289,0,1771451.7949852548,-21.18251356775357
2024-04-25,1396213.778166289,0,1771451.7949852548,-21.18251356775357
2024-04-26,1396213.778166289,0,1771451.7949852548,-21.18251356775357
2024-04-29,1396213.778166289,0,1771451.7949852548,-21.18251356775357
2024-04-30,1396213.778166289,0,1771451.7949852548,-21.18251356775357
2024-05-01,1396213.778166289,0,1771451.7949852548,-21.18251356775357
2024-05-02,1396213.778166289,0,1771451.7949852548,-21.18251356775357
2024-05-03,1396213.778166289,0,1771451.7949852548,-21.18251356775357
2024-05-06,1427162.125469407,1,1771451.7949852548,-19.435452349902274
2024-05-07,1366912.4343306902,1,1771451.7949852548,-22.836600002312334
2024-05-08,1340125.1815643758,1,1771451.7949852548,-24.34876380164041
2024-05-09,1300375.8913569453,2,1771451.7949852548,-26.592645928151303
2024-05-10,1280841.3365327974,2,1771451.7949852548,-27.695388598284783
2024-05-13,1315467.6212914358,2,1771451.7949852548,-25.74070460086183
2024-05-14,1373678.761607703,2,1771451.7949852548,-22.4546349216837
2024-05-15,1374100.8169413533,2,1771451.7949852548,-22.430809529717347
2024-05-16,1378879.968633912,2,1771451.7949852548,-22.16102224529403
2024-05-17,1383628.957401541,2,1771451.7949852548,-21.892937684310056
2024-05-20,1405615.6350213666,1,1771451.7949852548,-20.651770542078637
2024-05-21,1399903.880737951,2,1771451.7949852548,-20.97420405675766
2024-05-22,1401661.0500863926,2,1771451.7949852548,-20.875010313331178
2024-05-23,1445334.686865412,3,1771451.7949852548,-18.40959539757374
2024-05-24,1516199.4641800923,2,1771451.7949852548,-14.409216865383973
2024-05-28,1635924.8958290517,2,1771451.7949852548,-7.650611749067162
2024-05-29,1601751.9515415712,2,1771451.7949852548,-9.579704281204906
2024-05-30,1564210.3596311365,2,1771451.7949852548,-11.69895991190905
2024-05-31,1555494.8380115086,2,1771451.7949852548,-12.190958714490097
2024-06-03,1592768.5645721464,2,1771451.7949852548,-10.086824316582415
2024-06-04,1599805.6477778247,2,1771451.7949852548,-9.689574827457207
2024-06-05,1668683.7819418367,2,1771451.7949852548,-5.801344035120836
2024-06-06,1672566.3937779136,3,1771451.7949852548,-5.582167208121191
2024-06-07,1673626.2692043968,3,1771451.7949852548,-5.522336315207058
2024-06-10,1626730.8096594408,3,1771451.7949852548,-8.169625938199387
2024-06-11,1597930.3814630436,2,1771451.7949852548,-9.79543524771192
2024-06-12,1643368.4031584007,2,1771451.7949852548,-7.230419263422307
